"V1.nome","V2.nome","V3.nome","V4.nome","V5.nome","V6.nome","V7.nome","V8.nome","V9.nome","V10.nome","origem.nome","origem","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Várzea Grande PI","São João da Varjota PI","Jaramataia AL","Feliz Deserto AL","Santa Inês PB","Nazaré do Piauí PI","Jandaíra RN","Jatobá MA","Flores do Piauí PI","Contendas do Sincorá BA","Santa Rosa do Piauí PI",2209377,"2211407","2209955","2703700","2702702","2513356","2206704","2405108","2105450","2203800","2908804"
"Firmino Alves BA","Barra do Rocha BA","Pinhão SE","Jussari BA","Itamari BA","Contendas do Sincorá BA","Várzea do Poço BA","Caraúbas PB","Calumbi PE","Planaltino BA","Santo Antônio de Lisboa PI",2209401,"2910909","2903102","2805208","2918555","2915700","2908804","2933109","2504074","2603405","2924900"
"Água Nova RN","Cachoeirinha TO","Carrapateira PB","Santarém PB","Bodó RN","Amparo PB","Santo Inácio do Piauí PI","Olivedos PB","Pracuúba AP","Monte Santo do Tocantins TO","Santo Antônio dos Milagres PI",2209450,"2400406","1703826","2504108","2513653","2401651","2500734","2209500","2510501","1600550","1713700"
"Olivedos PB","Hugo Napoleão PI","Sertãozinho PB","Pracuúba AP","Ruy Barbosa RN","Pilões RN","Senador Modestino Gonçalves MG","Água Nova RN","Catuti MG","Pedra Branca PB","Santo Inácio do Piauí PI",2209500,"2510501","2204600","2515930","1600550","2411106","2410009","3165909","2400406","3115474","2511004"
"Santa Rosa de Lima SE","Hugo Napoleão PI","Paraná RN","São Bento do Trairí RN","Juvenília MG","São João da Ponta PA","Ruy Barbosa RN","Pedra Branca PB","Riacho de Santana RN","Olivedos PB","São Braz do Piauí PI",2209559,"2806503","2204600","2408607","2411700","3136959","1507466","2411106","2511004","2410801","2510501"
"Francisco Dantas RN","São Fernando RN","Assunção PB","Cumbe SE","Triunfo Potiguar RN","Rafael Fernandes RN","Pingo-D'Água MG","Pindorama do Tocantins TO","Frutuoso Gomes RN","São Bento do Tocantins TO","São Félix do Piauí PI",2209609,"2403905","2411809","2501351","2801900","2414456","2410504","3150539","1717008","2404002","1720101"
"Lagoa do Barro do Piauí PI","Recursolândia TO","Joca Marques PI","São Roberto MA","Casserengue PB","Gado Bravo PB","Lagoa Grande do Maranhão MA","Pau D'Arco do Piauí PI","Caxingó PI","Jordão AC","São Francisco de Assis do Piauí PI",2209658,"2205565","1718501","2205458","2111672","2504157","2506251","2105963","2207793","2202653","1200328"
"Nova Olinda PB","General Sampaio CE","Pedra Bonita MG","Cubati PB","Palmópolis MG","Pau D'Arco PA","Aparecida PB","Japaratinga AL","Graça Aranha MA","Cuitegi PB","São Francisco do Piauí PI",2209708,"2510204","2304608","3148756","2505006","3146750","1505551","2500775","2703601","2104701","2505204"
"Francisco Macedo PI","Centenário TO","Pindoba AL","Jundiá AL","Belém do Piauí PI","Junco do Maranhão MA","Palmeira do Piauí PI","Vila Nova do Piauí PI","Feliz Deserto AL","Galinhos RN","São Gonçalo do Gurguéia PI",2209757,"2204154","1704105","2707008","2703908","2201572","2105658","2207405","2211605","2702702","2404101"
"Tenente Laurentino Cruz RN","Pacujá CE","Senador Sá CE","Bernardo do Mearim MA","Doutor Severiano RN","Almino Afonso RN","Guaramiranga CE","Arneiroz CE","Deputado Irapuan Pinheiro CE","Gurjão PB","São Gonçalo do Piauí PI",2209807,"2414159","2309904","2312809","2101939","2403202","2400604","2305100","2301505","2304269","2506509"
"Coivaras PI","Sambaíba MA","Campo Grande do Piauí PI","Canhoba SE","Baraúna PB","Coronel José Dias PI","Parazinho RN","Barcelona RN","Benedito Leite MA","Caldas Brandão PB","São João da Canabrava PI",2209856,"2202737","2109700","2202133","2801108","2501534","2202851","2408805","2401503","2101806","2503803"
"Ribeira do Piauí PI","Ibiquera BA","Bom Princípio do Piauí PI","Campo Alegre do Fidalgo PI","Pavussu PI","Japurá AM","Queimada Nova PI","Pedro Régis PB","Paquetá PI","Lamarão BA","São João da Fronteira PI",2209872,"2208874","2912608","2201919","2202117","2207850","1302108","2208650","2512721","2207553","2919108"
"Solidão PE","Jacaré dos Homens AL","Ibirajuba PE","Peixe-Boi PA","Quixaba PE","Manoel Emídio PI","Ibiara PB","Serrinha RN","Antônio Martins RN","Aroazes PI","São João da Serra PI",2209906,"2614402","2703403","2606705","1505601","2611533","2205904","2506608","2413508","2400901","2200905"
"Feliz Deserto AL","Jaramataia AL","Flores do Piauí PI","Baraúna PB","Várzea Grande PI","Santa Rosa do Piauí PI","Wall Ferraz PI","Campo Grande do Piauí PI","Francinópolis PI","Canhoba SE","São João da Varjota PI",2209955,"2702702","2703700","2203800","2501534","2211407","2209377","2211704","2202133","2204006","2801108"
"Nova Itarana BA","Feira Nova do Maranhão MA","Nossa Senhora dos Remédios PI","Belo Monte AL","Jacobina do Piauí PI","Casserengue PB","Carneiros AL","Damião PB","Massapê do Piauí PI","Porto Walter AC","São João do Arraial PI",2209971,"2922805","2104073","2206803","2700904","2205151","2504157","2701803","2505352","2206050","1200393"
"Valença do Piauí PI","Conceição da Feira BA","Terra Santa PA","Porto Grande AP","Água Branca PI","Caculé BA","Apuí AM","Jatobá PE","Belém do São Francisco PE","Itinga do Maranhão MA","São João do Piauí PI",2210003,"2211308","2908200","1507979","1600535","2200202","2905008","1300144","2608057","2601607","2105427"
"Jatobá do Piauí PI","São Félix de Balsas MA","Minador do Negrão AL","Nova Santa Rita PI","São José de Princesa PB","Boa Hora PI","Olho D'Água PB","Josenópolis MG","Camalaú PB","Jurema PI","São José do Divino PI",2210052,"2205276","2110807","2705309","2207959","2514552","2201770","2510402","3136579","2503902","2205532"
"Mar Vermelho AL","São José de Princesa PB","São Sebastião do Umbuzeiro PB","Sucupira do Riachão MA","Sossêgo PB","Santa Cruz de Salinas MG","Lagoa do Tocantins TO","Prata do Piauí PI","Lagoa do Piauí PI","Alcantil PB","São José do Peixe PI",2210102,"2704906","2514552","2515203","2111953","2516151","3157377","1711951","2208601","2205581","2500536"
"Marcolândia PI","Palmeira do Piauí PI","Jussari BA","São José da Vitória BA","Bonfim do Piauí PI","Dirceu Arcoverde PI","Padre Marcos PI","Jandaíra RN","Terezinha PE","Barra do Rocha BA","São José do Piauí PI",2210201,"2205953","2207405","2918555","2929354","2201929","2203354","2207207","2405108","2615102","2903102"
"Assis Brasil AC","Santa Rita do Itueto MG","Belém AL","Jampruca MG","Ouro Verde de Minas MG","Santa Luzia do Norte AL","Tocantínia TO","Santa Rosa do Tocantins TO","Darcinópolis TO","Colônia do Piauí PI","São Julião PI",2210300,"1200054","3159506","2700805","3135076","3146206","2707909","1721109","1718907","1706506","2202778"
"Bom Sucesso PB","Gavião BA","Conceição do Canindé PI","Itabi SE","Rodolfo Fernandes RN","Berizal MG","Montadas PB","Nova Palmeira PB","Barra do Ouro TO","Couto Magalhães TO","São Lourenço do Piauí PI",2210359,"2502300","2911253","2202802","2803104","2411007","3106655","2509503","2510303","1703073","1706001"
"Pedra Preta RN","Prata do Piauí PI","Cajazeiras do Piauí PI","Algodão de Jandaíra PB","São Bento do Norte RN","João Costa PI","Frei Lagonegro MG","São Miguel do Fidalgo PI","Lajedinho BA","Cajazeirinhas PB","São Luis do Piauí PI",2210375,"2409605","2208601","2202075","2500577","2411601","2205359","3126950","2210391","2919009","2503753"
"Mato Grosso PB","Vista Serrana PB","São Bento do Norte RN","São Félix do Tocantins TO","Catolândia BA","Cajazeirinhas PB","São Domingos PB","São José dos Cordeiros PB","Pedra Grande RN","Lizarda TO","São Miguel da Baixa Grande PI",2210383,"2509370","2505501","2411601","1720150","2907400","2503753","2513968","2514800","2409506","1712405"
"Frei Lagonegro MG","Lajedinho BA","Pavussu PI","Algodão de Jandaíra PB","Aroeiras do Itaim PI","Floresta do Piauí PI","São Luis do Piauí PI","Lastro PB","Lagoa do Sítio PI","Pau D'Arco do Piauí PI","São Miguel do Fidalgo PI",2210391,"3126950","2919009","2207850","2500577","2200954","2203859","2210375","2508406","2205599","2207793"
"Tonantins AM","Ipecaetá BA","Sítio Novo MA","Palmeirais PI","Novo Triunfo BA","Bujaru PA","Careiro da Várzea AM","Peritoró MA","Campo Alegre de Lourdes BA","Cruz do Espírito Santo PB","São Miguel do Tapuio PI",2210409,"1304237","2913804","2111805","2207504","2923050","1501907","1301159","2108454","2905909","2504900"
"Brejões BA","Buenos Aires PE","Glória BA","Pindaí BA","Alto Santo CE","Tracunhaém PE","Belterra PA","Santana do Matos RN","Chorrochó BA","Arauá SE","São Pedro do Piauí PI",2210508,"2904308","2602704","2911402","2924504","2300705","2615508","1501451","2411403","2907707","2800407"
"Propriá SE","Santa Cruz Cabrália BA","Nazaré da Mata PE","Macau RN","Muritiba BA","Presidente Dutra MA","Cachoeira BA","Conceição do Jacuípe BA","Campo Maior PI","Valença do Piauí PI","São Raimundo Nonato PI",2210607,"2805703","2927705","2609501","2407203","2922300","2109106","2904902","2908507","2202208","2211308"
"Cajazeirinhas PB","Monte Formoso MG","João Dias RN","Nova Santa Rita PI","Campo Alegre do Fidalgo PI","Ribeira do Piauí PI","Campinas do Piauí PI","Pedra Grande RN","Lajedinho BA","Bom Princípio do Piauí PI","Sebastião Barros PI",2210623,"2503753","3143153","2405900","2207959","2202117","2208874","2202109","2409506","2919009","2201919"
"Socorro do Piauí PI","Palestina AL","Salgadinho PB","Capitão Gervásio Oliveira PI","Santana do Piauí PI","São Sebastião do Tocantins TO","Fartura do Piauí PI","Várzea Branca PI","Venha-Ver RN","Coivaras PI","Sebastião Leal PI",2210631,"2210904","2706208","2513000","2202455","2209351","1720309","2203750","2211357","2414753","2202737"
"Tabocas do Brejo Velho BA","Loreto MA","Ararendá CE","Januário Cicco RN","Ipaporanga CE","Anísio de Abreu PI","Ibaretama CE","Monte Alegre do Piauí PI","Anapurus MA","Pires Ferreira CE","Sigefredo Pacheco PI",2210656,"2930907","2106102","2301257","2405306","2305654","2200707","2305266","2206605","2100808","2310951"
"Novo Airão AM","Primavera PE","Piripá BA","Pimenteiras PI","Tavares PB","Belo Campo BA","Ituaçu BA","Santo Antônio do Jacinto MG","Aurelino Leal BA","Areia Branca SE","Simões PI",2210706,"1303205","2611408","2924702","2208106","2516607","2903508","2917201","3160306","2902401","2800506"
"Nova Olinda TO","Patu RN","Serra Branca PB","Mortugaba BA","Angicos RN","Lençóis BA","Sumé PB","Santo Amaro das Brotas SE","Soledade PB","Cantagalo PR","Simplício Mendes PI",2210805,"1714880","2409308","2515500","2921807","2400802","2919306","2516300","2806602","2516102","4104451"
"Sebastião Leal PI","Palestina AL","Fartura do Piauí PI","Várzea Branca PI","São Sebastião do Tocantins TO","Nova Colinas MA","Salgadinho PB","Juazeiro do Piauí PI","Santana do Piauí PI","Lagoa PB","Socorro do Piauí PI",2210904,"2210631","2706208","2203750","2211357","1720309","2107258","2513000","2205516","2209351","2508109"
"Aroazes PI","Alegrete do Piauí PI","Caldeirão Grande do Piauí PI","Diamante PB","Serra de São Bento RN","Solidão PE","Felisburgo MG","Nova Olinda PB","Bom Sucesso PB","São João da Serra PI","Sussuapara PI",2210938,"2200905","2200277","2202091","2505600","2413300","2614402","3125606","2510204","2502300","2209906"
"Vera Mendes PI","Novo Santo Antônio PI","Poço Dantas PB","Guaribas PI","Caxingó PI","Brejo de Areia MA","Curral Novo do Piauí PI","Olho D'Água Grande AL","Roteiro AL","Betânia do Piauí PI","Tamboril do Piauí PI",2210953,"2211506","2206951","2512036","2204550","2202653","2102150","2203271","2705903","2707800","2201739"
"Tenório PB","São José do Bonfim PB","Santa Inês PB","Centenário TO","Pindoba AL","Maurilândia do Tocantins TO","Vila Flor RN","Várzea Grande PI","Caraúbas PB","Vila Nova do Piauí PI","Tanque do Piauí PI",2210979,"2516755","2514602","2513356","1704105","2707008","1712801","2415008","2211407","2504074","2211605"
"Contagem MG","Guarulhos SP","São Gonçalo RJ","São Luís MA","João Pessoa PB","Natal RN","Belém PA","Aracaju SE","Osasco SP","Macapá AP","Teresina PI",2211001,"3118601","3518800","3304904","2111300","2507507","2408102","1501402","2800308","3534401","1600303"
"Curaçá BA","Exu PE","Alenquer PA","Baião PA","Sento Sé BA","Borba AM","Santa Maria da Boa Vista PE","Barras PI","Breu Branco PA","Careiro AM","União PI",2211100,"2909901","2605301","1500404","1501204","2930204","1300805","2612604","2201200","1501782","1301100"
"Conceição do Mato Dentro MG","Itaobim MG","Itanhém BA","Manga MG","Pedra Azul MG","Itambacuri MG","Uiraúna PB","Carolina MA","Taquaritinga do Norte PE","Conde PB","Uruçuí PI",2211209,"3117504","3133303","2916005","3139300","3148707","3132701","2516904","2102804","2615003","2504603"
"São João do Piauí PI","Porto Grande AP","Caculé BA","Apuí AM","Conceição da Feira BA","Belém do São Francisco PE","Santa Cruz Cabrália BA","Terra Santa PA","Água Branca PI","Jatobá PE","Valença do Piauí PI",2211308,"2210003","1600535","2905008","1300144","2908200","2601607","2927705","1507979","2200202","2608057"
"Fartura do Piauí PI","Lagoa PB","Lagoa do Sítio PI","Tanque D'Arca AL","Socorro do Piauí PI","Geminiano PI","Riachão do Poço PB","Currais PI","Sebastião Leal PI","Patos do Piauí PI","Várzea Branca PI",2211357,"2203750","2508109","2205599","2709004","2210904","2204352","2512762","2203230","2210631","2207777"
"Feliz Deserto AL","São João da Varjota PI","Santa Inês PB","Santa Rosa do Piauí PI","Canhoba SE","São José do Bonfim PB","Calumbi PE","Caraúbas PB","Olho-D'Água do Borges RN","Paes Landim PI","Várzea Grande PI",2211407,"2702702","2209955","2513356","2209377","2801108","2514602","2603405","2504074","2408409","2207306"
"Tamboril do Piauí PI","Poço Dantas PB","Olho D'Água Grande AL","Novo Santo Antônio PI","Curral Novo do Piauí PI","Guaribas PI","Brejo de Areia MA","Amapá do Maranhão MA","Betânia do Piauí PI","Cuité de Mamanguape PB","Vera Mendes PI",2211506,"2210953","2512036","2705903","2206951","2203271","2204550","2102150","2100550","2201739","2505238"
"Junco do Maranhão MA","Centenário TO","Areia de Baraúnas PB","Belém do Piauí PI","Pindoba AL","Contendas do Sincorá BA","São Gonçalo do Gurguéia PI","Tenório PB","Tanque do Piauí PI","Santa Inês PB","Vila Nova do Piauí PI",2211605,"2105658","1704105","2501153","2201572","2707008","2908804","2209757","2516755","2210979","2513356"
"Flores do Piauí PI","Mãe D'Água PB","Caridade do Piauí PI","Baraúna PB","São João da Varjota PI","Jaramataia AL","Coronel José Dias PI","Poço Dantas PB","Bernardino Batista PB","Benedito Leite MA","Wall Ferraz PI",2211704,"2203800","2508703","2202554","2501534","2209955","2703700","2202851","2512036","2502052","2101806"
"Apuiarés CE","Campo Redondo RN","Mirinzal MA","Penaforte CE","Cedral MA","Porteiras CE","Ipiranga do Piauí PI","Deputado Irapuan Pinheiro CE","Fortim CE","Ibicuitinga CE","Abaiara CE",2300101,"2300903","2402105","2106805","2310605","2103109","2311108","2204808","2304269","2304459","2305332"
"São Gabriel BA","Cedro PE","São Luís do Curu CE","Salinas da Margarida BA","Presidente Dutra BA","Varjota CE","Central BA","Cidelândia MA","Chaval CE","Catunda CE","Acarape CE",2300150,"2929255","2604304","2312601","2927309","2925600","2313955","2907608","2103257","2303907","2303659"
"Morada Nova CE","Óbidos PA","Juruti PA","Boa Viagem CE","Monte Alegre PA","São Benedito CE","Chapadinha MA","Zé Doca MA","Canindé CE","Viana MA","Acaraú CE",2300200,"2308708","1505106","1503903","2302404","1504802","2312304","2103208","2114007","2302800","2112803"
"Lago da Pedra MA","Icó CE","Barreiros PE","Colinas MA","Mombaça CE","Zé Doca MA","São Domingos do Maranhão MA","Ribeirão PE","Tuntum MA","Xique-Xique BA","Acopiara CE",2300309,"2105708","2305407","2601409","2103505","2308500","2114007","2110708","2611804","2112308","2933604"
"Graça CE","América Dourada BA","Itatira CE","Cândido Mendes MA","Mulungu do Morro BA","Alcântara MA","Pindobaçu BA","Boa Vista do Ramos AM","Uruoca CE","Rodrigues Alves AC","Aiuaba CE",2300408,"2304657","2901155","2306603","2102606","2922052","2100204","2924603","1300680","2313906","1200427"
"São João do Paraíso MA","Mulungu CE","Brejolândia BA","Martinópole CE","Terra Alta PA","Frecheirinha CE","Davinópolis MA","Upanema RN","Anamã AM","Godofredo Viana MA","Alcântaras CE",2300507,"2111052","2309102","2904407","2307908","1507961","2304509","2103752","2414605","1300086","2104305"
"Antonina do Norte CE","Granito PE","Gonzaga MG","Nazária PI","Botumirim MG","Jaçanã RN","Juvenília MG","Umari CE","Pedrão BA","Pirambu SE","Altaneira CE",2300606,"2300804","2606309","3127503","2206720","3108503","2405009","3136959","2313708","2924108","2805307"
"Pindaí BA","Brejões BA","Parnamirim PE","Tracunhaém PE","São Pedro do Piauí PI","Glória BA","Hidrolândia CE","Tangará RN","Lagoa de Itaenga PE","São Francisco do Pará PA","Alto Santo CE",2300705,"2924504","2904308","2610400","2615508","2210508","2911402","2305209","2414001","2608503","1507409"
"Itarema CE","Bela Cruz CE","São Bento MA","Trairi CE","Coreaú CE","Bequimão MA","São João Batista MA","Irauçuba CE","Massapê CE","Santa Quitéria CE","Amontada CE",2300754,"2306553","2302305","2110500","2313500","2304004","2101905","2111003","2306108","2308005","2312205"
"Granito PE","Altaneira CE","Jaçanã RN","Gonzaga MG","Nazária PI","Umari CE","Tasso Fragoso MA","Pedrão BA","Pirambu SE","Juvenília MG","Antonina do Norte CE",2300804,"2606309","2300606","2405009","3127503","2206720","2313708","2112001","2924108","2805307","3136959"
"Capistrano CE","Abaiara CE","Fortim CE","Mirinzal MA","Urucará AM","Cedral MA","Peri Mirim MA","Saubara BA","Barro Alto BA","Deputado Irapuan Pinheiro CE","Apuiarés CE",2300903,"2302909","2300101","2304459","2106805","1304302","2103109","2108405","2929750","2903235","2304269"
"Rio Largo AL","Crateús CE","Macaíba RN","Quixeramobim CE","Escada PE","Estância SE","Serrinha BA","Paudalho PE","Goiana PE","Capanema PA","Aquiraz CE",2301000,"2707701","2304103","2407104","2311405","2605202","2802106","2930501","2610608","2606200","1502202"
"Bacabal MA","Tianguá CE","Quixadá CE","Brejo Santo CE","Camocim CE","Rosário MA","Apodi RN","Paracuru CE","Palmares PE","Senhor do Bonfim BA","Aracati CE",2301109,"2101202","2313401","2311306","2302503","2302602","2109601","2401008","2310209","2610004","2930105"
