"origem","NM_ORGAO_SUPERIOR","zscore","total","media"
5203962,"MINISTERIO DO TURISMO",-0.27244336548238,11317,13661.2857142857
5204003,"MINISTERIO DAS CIDADES",2.16294614873555,71806,24132.8571428571
5204102,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.03915388092138,16184,34799
5204102,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186547,2505,3164
5204102,"MINISTERIO DAS CIDADES",1.2776610256049,29014,19232.7142857143
5204102,"MINISTERIO DO TURISMO",0.707106781186548,14133,12725
5204201,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0293185373318545,11317,11160
5204201,"MINISTERIO DA INTEGRACAO NACIONAL",1,9983,9983
5204201,"MINISTERIO DAS CIDADES",-0.946671289808454,9717,27176.4
5204201,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.707106781186547,13277,10770
5204201,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.538658931806035,10924,17546.6666666667
5204250,"MINISTERIO DAS CIDADES",0.342706132000211,28406,21952.3333333333
5204300,"MINISTERIO DO ESPORTE",-0.707106781186548,11317,18568
5204409,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.76385167963941,45906,20166.5714285714
5204409,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.485196246860156,9689,12448.6
5204409,"MINISTERIO DO TURISMO",-0.577350269189628,9635,9794.33333333333
5204508,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.164904630303735,16184,17502.2
5204508,"MINISTERIO DA CULTURA",-0.707106781186548,327,6250
5204508,"MINISTERIO DAS CIDADES",-0.133483789510235,17748,19643
5204508,"MINISTERIO DO ESPORTE",2.29913720901814,65787,21248
5204508,"MINISTERIO DO TURISMO",0.595110845659698,33211,24912.6
5204557,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.97936603354256,38027,15954.2222222222
5204557,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,8346,8346
5204557,"MINISTERIO DO ESPORTE",-0.329534591651454,9635,13727.5
5204557,"MINISTERIO DO TURISMO",-0.707106781186548,14133,19791.5
5204557,"Presidencia da República",1,10255,10255
5204607,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186547,2505,28453.5
5204656,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.460492030233824,6959,11632.6666666667
5204656,"MINISTERIO DA INTEGRACAO NACIONAL",0.698384956054291,14723,14175.3333333333
5204656,"MINISTERIO DA SAUDE",-0.707106781186547,14723,22084.5
5204656,"MINISTERIO DO TURISMO",0.707106781186548,44526,27080.5
5204706,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.40246874713677,3409,24169.6666666667
5204706,"MINISTERIO DA SAUDE",0.470214091415356,38635,27404.8
5204706,"MINISTERIO DAS CIDADES",-0.688058701749941,9717,18831.2222222222
5204805,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.516397304019357,14885,22409.4285714286
5204854,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.624731802987362,4892,21351.6666666667
5204904,"MINISTERIO DA INTEGRACAO NACIONAL",1,26278,26278
5204904,"MINISTERIO DAS CIDADES",-0.514798530984656,23920,31098.3333333333
5204904,"MINISTERIO DO TURISMO",0.707106781186547,14133,8319
5204953,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.29734755794193,21818,10120.6666666667
5204953,"MINISTERIO DAS CIDADES",0.921903958980134,31766,25959.1111111111
5205000,"MINISTERIO DAS CIDADES",0.0555761531449969,14203,13952.8888888889
5205059,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.976517571777125,9635,20342.8
5205059,"MINISTERIO DAS CIDADES",-1.04804056616427,3781,18717.1111111111
5205059,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.707106781186547,13277,9243
5205109,"MINISTERIO DAS CIDADES",1.08169898620845,55251,33175.625
5205109,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.229740859130912,13056,14759
5205208,"MINISTERIO DAS CIDADES",-1.11165671598781,9717,35307.125
5205208,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186547,13277,16621.5
5205307,"MINISTERIO DA INTEGRACAO NACIONAL",0.707106781186548,27104,23150.5
5205307,"MINISTERIO DA SAUDE",0.925438510926946,15518,11893.25
5205307,"MINISTERIO DO TURISMO",-0.549544282668127,16184,19291.6666666667
5205406,"MINISTERIO DA JUSTICA",1,27376,27376
5205406,"MINISTERIO DA SAUDE",0.693414274948378,52409,35697
5205406,"MINISTERIO DAS CIDADES",-1.00259425174821,14203,28865.2857142857
5205406,"MINISTERIO DO TURISMO",-0.533838166611373,20952,32254.5
5205406,"Presidencia da República",1,5030,5030
5205455,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,9983,9983
5205455,"MINISTERIO DAS CIDADES",-0.944888989089338,22834,31429.5
5205455,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,13277,13277
5205471,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.150944910914592,19913,21932
5205471,"MINISTERIO DA SAUDE",-0.138870619736394,12173,14704.8
5205471,"MINISTERIO DAS CIDADES",-0.27531762232826,19434,23297.8571428571
5205471,"MINISTERIO DO TURISMO",-0.596124767566759,9635,15279.5
5205497,"MINISTERIO DA INTEGRACAO NACIONAL",0.176970495767424,26762,23802.5
5205497,"MINISTERIO DA JUSTICA",1,7515,7515
5205497,"MINISTERIO DA SAUDE",-1.13649009422902,2505,18605.8333333333
5205497,"MINISTERIO DAS CIDADES",-0.0198464626525912,42268,42857.7272727273
5205497,"MINISTERIO DO ESPORTE",-0.435045184195666,16184,22420.7
5205497,"MINISTERIO DO TURISMO",-0.88622329576788,9635,22720
5205513,"MINISTERIO DA SAUDE",1.34355890033782,33052,14530
5205513,"MINISTERIO DAS CIDADES",0.587864636830722,40568,29428.8571428571
5205513,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.919487788679001,1125,12452.8
5205521,"MINISTERIO DA SAUDE",-0.873596649717031,2505,15464
5205703,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.776050091916066,10113,20230.8333333333
5205703,"MINISTERIO DO TURISMO",-0.624253671495023,10113,20669.1666666667
5205802,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.076911831228079,31399,29494.4285714286
5205802,"MINISTERIO DA SAUDE",-0.360871483233458,16270,27172.25
5205802,"MINISTERIO DAS CIDADES",-0.286195268356542,21134,23651.6
5205901,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.701357273477115,14133,31379.5
5205901,"MINISTERIO DA INTEGRACAO NACIONAL",-0.733130770231775,9596,15371.6666666667
5205901,"MINISTERIO DA SAUDE",-1.45250797862887,2905,7395
5205901,"MINISTERIO DAS CIDADES",0.916610073504515,34269,24669.25
5206206,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.554600386997634,14133,31910.8571428571
5206206,"MINISTERIO DA CULTURA",0.987645563431466,12173,7397.66666666667
5206206,"MINISTERIO DA INTEGRACAO NACIONAL",-1.05716685761029,9985,14333.3333333333
5206206,"MINISTÉRIO DA PESCA E AQUICULTURA",1,15351,15351
5206206,"MINISTERIO DA SAUDE",-0.586264590276302,9000,29611.2
5206206,"MINISTERIO DAS CIDADES",0.311603585055797,37055,30127.5555555556
5206206,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.0986552263036302,22002,23798.5
5206206,"MINISTERIO DO TURISMO",0.524958333858721,18227,14117.8
5206305,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.909922384684369,6110,23025.7142857143
5206305,"MINISTERIO DAS CIDADES",0.197589788135062,21134,19274.3333333333
5206404,"MINISTERIO DA INTEGRACAO NACIONAL",1,10851,10851
5206404,"MINISTERIO DAS CIDADES",0.932571865524683,29354,18576
5206503,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.267921537877937,21818,27837.1428571429
5206503,"MINISTERIO DA INTEGRACAO NACIONAL",0.707106781186548,15192,8848.5
5206503,"MINISTERIO DAS CIDADES",-1.45337524944744,9717,27761
5206701,"MINISTERIO DAS CIDADES",0.854515445780711,26035,17092.3333333333
5206800,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.965665398623969,6959,29661
5206800,"MINISTERIO DA INTEGRACAO NACIONAL",-0.577350269189626,9983,10097
5206800,"MINISTERIO DAS CIDADES",-0.89359467828128,9717,23659.2222222222
5206909,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.576342377139023,13069,32080.2857142857
5207105,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.48917866001286,27598,13251.4
5207105,"MINISTERIO DA SAUDE",1,14387,14387
5207105,"MINISTERIO DO TURISMO",-0.187878696447244,14133,14827.25
5207253,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.623646057708089,45161,29092.8571428571
5207253,"MINISTERIO DA SAUDE",1.50398813075536,50337,22832.1428571429
5207253,"MINISTERIO DAS CIDADES",-0.630686122034432,16318,25673.75
5207352,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.627328798575281,16818,25540.375
5207352,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,9983,9983
5207352,"MINISTERIO DAS CIDADES",-0.297349183612221,27576,35732.5714285714
5207402,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.73343633315916,4892,24765.5
5207402,"MINISTERIO DA INTEGRACAO NACIONAL",1.15470053837925,12173,10713
5207402,"MINISTERIO DAS CIDADES",1.89726051473195,66147,31136.9
5207402,"MINISTERIO DO ESPORTE",0.120803118289359,21892,21220.3333333333
5207402,"MINISTERIO DO TURISMO",0.632028183651418,21892,15100.8571428571
5207501,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.180875216726398,17112,20454.375
5207501,"MINISTERIO DA INTEGRACAO NACIONAL",0.707106781186547,18998,15227
5207501,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.365793267194345,8653,11804
5207535,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.548127135778542,9635,17504.875
5207535,"MINISTERIO DAS CIDADES",-0.629778454220013,9717,18155.5
5207535,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.707106781186547,1011,17550.5
5207535,"MINISTERIO DO ESPORTE",-0.864667291501693,16184,18880.6666666667
5207535,"MINISTERIO DO TURISMO",-0.45003674337312,9992,10831.8
5207600,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.89626806308132,80859,34909.5714285714
5207600,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,12698,12698
5207600,"MINISTERIO DO TURISMO",1,19270,19270
5207808,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.39271083246131,18276,11546.75
5207808,"MINISTERIO DAS CIDADES",0.0746689466489311,29151,27869.7142857143
5207808,"MINISTERIO DO TURISMO",0.850845934250559,18879,15058.6666666667
5207907,"MINISTERIO DA SAUDE",0.131472762706376,33558,31705.3333333333
5207907,"MINISTERIO DAS CIDADES",0.196536700317597,30521,26797.5454545455
5207907,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.1365656189714,13869,8928
5207907,"MINISTERIO DO ESPORTE",-0.994551006754712,11317,18953
5208004,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.305145611549117,50461,41296.5
5208004,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186548,1502,3909
5208004,"MINISTERIO DAS CIDADES",2.21087546512283,162702,61460.625
5208004,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.262442149569725,16060,19223.8571428571
5208004,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.225388202780461,27952,24320.4
5208004,"MINISTERIO DO ESPORTE",0.313989970272675,26167,22563.4285714286
5208004,"MINISTERIO DO TURISMO",-0.565149506130594,18227,29136
5208103,"MINISTERIO DA SAUDE",-0.753410384562918,8346,9712
5208103,"MINISTERIO DAS CIDADES",-1.22132728369083,9717,21402.6666666667
5208152,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.670478276044652,3409,24653.8333333333
5208152,"MINISTERIO DA SAUDE",0.00962840061681854,24706,24468.6
5208152,"MINISTERIO DAS CIDADES",-0.771999271580095,9717,28698.3333333333
5208152,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.866591189529774,15477,11138.6666666667
5208301,"MINISTERIO DA SAUDE",-0.707106781186547,5639,5814
5208301,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.15470053837925,14892,6634
5208301,"MINISTERIO DO TURISMO",-0.960291428960325,9635,22081.3333333333
5208400,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0672683219387252,21818,20290.6666666667
5208400,"MINISTERIO DAS CIDADES",0.0367978270602817,31455,30874
5208509,"MINISTERIO DA SAUDE",-0.494616941161083,10760,18144.6666666667
5208509,"MINISTERIO DAS CIDADES",-0.760123286891476,9717,20458.125
5208509,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.366445942820415,10772,8749.66666666667
5208608,"MINISTERIO DA INTEGRACAO NACIONAL",0.866635198946012,17769,15295.6666666667
5208608,"MINISTERIO DA SAUDE",-0.54494038430204,14179,42748.5555555556
5208608,"MINISTERIO DAS CIDADES",1.5962508724532,73271,36319
5208608,"MINISTERIO DO ESPORTE",2.40386207556253,55817,17452.25
5208608,"MINISTERIO DO TURISMO",0.40251695983884,30317,26562.6666666667
5208707,"JUSTICA ELEITORAL",1,21633,21633
5208707,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.176231625450073,110639,148736
5208707,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",-0.741439336034958,20480,52369.5454545455
5208707,"MINISTERIO DA CULTURA",-0.408180929960311,69068,94558
5208707,"MINISTERIO DA EDUCACAO",-0.654252223118771,62898,730107.777777778
5208707,"MINISTERIO DA INTEGRACAO NACIONAL",-1.34950977605527,27366,197548
5208707,"MINISTERIO DA JUSTICA",1.68705818038414,520276,251538.272727273
5208707,"MINISTÉRIO DA PESCA E AQUICULTURA",1.97456671831556,108406,34191.7142857143
5208707,"MINISTERIO DA SAUDE",1.94173910787697,1378395,504306.363636364
5208707,"MINISTERIO DAS CIDADES",-0.742548056672309,1370,110745.727272727
5208707,"MINISTERIO DAS COMUNICACOES",-0.87034328132041,257,9171
5208707,"MINISTERIO DE MINAS E ENERGIA",1.15386878972739,36324,22991
5208707,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.677878025036125,24772,53745
5208707,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.227357884688674,153648,212839
5208707,"MINISTERIO DO ESPORTE",-1.51045683863253,49325,120504.636363636
5208707,"MINISTERIO DO MEIO AMBIENTE",-1.15681604708456,1387,11959.8
5208707,"MINISTERIO DO TRABALHO E EMPREGO",0.44760291485711,33092,23645.875
5208707,"MINISTERIO DO TURISMO",-0.0855194270590951,103627,111859.555555556
5208707,"Presidencia da República",0.741237672081139,197178,122757.545454545
5208806,"MINISTERIO DA SAUDE",1,9983,9983
5208806,"MINISTERIO DAS CIDADES",0.915754203436832,48084,26929.75
5208806,"MINISTERIO DO ESPORTE",-0.0560154665774614,16184,16563.25
5208905,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.12807949528401,43636,31527.6666666667
5208905,"MINISTERIO DA JUSTICA",1,10121,10121
5208905,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.15470053837925,15657,11874.3333333333
5208905,"MINISTERIO DO TURISMO",-1.11630265819669,2505,13135.25
5208905,"Presidencia da República",1,13641,13641
5209101,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.10263743472415,14133,13509.3333333333
5209101,"MINISTERIO DA SAUDE",1.63563821938552,48928,21006.8888888889
5209101,"MINISTERIO DAS CIDADES",-0.918611169246217,11417,31712.8
5209101,"MINISTERIO DO TURISMO",0.241572231208673,32368,26417.25
5209150,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.963475766758565,11002,18731.9
5209150,"MINISTERIO DA SAUDE",-0.460032530389055,9983,20202
5209150,"MINISTERIO DO ESPORTE",-0.57901214515026,16184,22979
5209200,"MINISTERIO DA INTEGRACAO NACIONAL",-0.406020827098985,12173,15371.6666666667
5209200,"MINISTERIO DAS CIDADES",1.55288842720543,42619,27483.2222222222
5209200,"MINISTERIO DO ESPORTE",-0.0820333587204257,11317,11548.25
5209200,"MINISTERIO DO TURISMO",1,27501,27501
5209291,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.6648826190777,30593,15627.5
5209291,"MINISTERIO DO TURISMO",-0.5302485377639,11317,20911.6666666667
5209408,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.717251618209625,28777,21625.1428571429
5209408,"MINISTERIO DA SAUDE",-0.0149102973227752,16779,16917.1428571429
5209408,"MINISTERIO DAS CIDADES",0.687514542658978,17592,15029.8
5209457,"MINISTERIO DA INTEGRACAO NACIONAL",-0.106856015273907,14723,15748
5209457,"MINISTERIO DAS CIDADES",-0.571834418093665,9717,13890.5
5209705,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0422504108833983,29086,28239.4444444444
5209705,"MINISTERIO DA INTEGRACAO NACIONAL",-0.801329286714226,2,4163.33333333333
5209705,"MINISTERIO DAS CIDADES",1.5116302444442,52886,30396
5209705,"MINISTERIO DO ESPORTE",-0.891697225545844,9543,22750.1666666667
5209705,"MINISTERIO DO TURISMO",1.40672336782546,25819,13640.1428571429
5209804,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.250024192724427,18888,16658.8181818182
5209804,"MINISTERIO DA INTEGRACAO NACIONAL",1,13277,13277
5209804,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.0198284309729588,9783,9902.8
5209903,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.35422209052368,55509,27250
5209903,"MINISTERIO DA INTEGRACAO NACIONAL",1,12173,12173
5209903,"MINISTERIO DA SAUDE",0.786452819056798,16779,12159.8
5209903,"MINISTERIO DAS CIDADES",-1.05991222964149,9717,34684.8333333333
5209903,"MINISTERIO DO TURISMO",0.973861953561917,18879,16037
5209937,"MINISTERIO DA SAUDE",-0.707106781186548,14133,17167.5
5209937,"MINISTERIO DAS CIDADES",-0.980927885079998,9717,26797.25
5209952,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186548,5209,6387.5
5209952,"MINISTERIO DA SAUDE",1.08546493320771,12173,7842.5
5209952,"MINISTERIO DAS CIDADES",-0.64071274617529,9717,23607.6666666667
5209952,"MINISTERIO DO ESPORTE",-0.707930229044235,9635,14014.6666666667
5209952,"MINISTERIO DO TURISMO",-0.412806372328088,11317,13523.3333333333
5210000,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.5595059997747,43782,27156
5210000,"MINISTERIO DA INTEGRACAO NACIONAL",-0.577350269189626,12173,14038.3333333333
5210000,"MINISTERIO DA SAUDE",-0.736804306529161,2976,57052.1666666667
5210000,"MINISTERIO DAS CIDADES",0.203477361610516,53483,48500.6363636364
5210000,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.38302493188228,27610,12964.25
5210000,"MINISTERIO DO ESPORTE",-0.722875229236273,9635,23537
5210000,"MINISTERIO DO TURISMO",-0.325619582413035,36204,41648.6666666667
5210000,"Presidencia da República",0.707106781186547,16779,13281
5210109,"MINISTERIO DAS CIDADES",-0.786311039921584,19929,30623.1
5210158,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.659397244767687,6959,12478.1111111111
5210158,"MINISTERIO DAS CIDADES",-0.835378125950695,9717,20498.75
5210208,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.80254978441959,49807,19742.8571428571
5210208,"MINISTERIO DA INTEGRACAO NACIONAL",1,6316,6316
5210208,"MINISTERIO DAS CIDADES",-0.571439309974055,16318,23631.2
5210208,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.0487137672056329,16779,16397.75
5210208,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.00282010842274101,9983,9962
5210208,"MINISTERIO DO ESPORTE",1.15470053837925,30461,16577
5210307,"MINISTERIO DA INTEGRACAO NACIONAL",1,9983,9983
5210307,"MINISTERIO DAS CIDADES",-0.525430801003831,9717,24071.3333333333
5210406,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",2.46154251657202,54211,19154.2
5210406,"MINISTERIO DA INTEGRACAO NACIONAL",-0.00258582888464215,9783,9792
5210406,"MINISTERIO DA SAUDE",0.109968975382988,32698,30487.3333333333
5210406,"MINISTERIO DAS CIDADES",1.03072922422715,73970,43274.2
5210406,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.80525970824986,27686,12442.3333333333
5210406,"MINISTERIO DO ESPORTE",-0.350361520454776,13048,16888.1666666667
5210406,"MINISTERIO DO TURISMO",-0.305131809570543,19270,22998.5
5210562,"MINISTERIO DO TURISMO",0.577350269189626,9635,9565
5210604,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.415051801507239,9878,14203.25
5210604,"MINISTERIO DA INTEGRACAO NACIONAL",1,5209,5209
5210604,"MINISTERIO DA SAUDE",0.210024945859495,12173,11887
5210604,"MINISTERIO DAS CIDADES",1.01047135332751,34269,23409
5210604,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,2505,2505
5210604,"MINISTERIO DO TURISMO",-1.15470053837925,4541,7937
5210802,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.34297214976398,4892,24824.5
5210901,"MINISTERIO DAS CIDADES",1.72660428746666,44098,22362.375
5211008,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.576321998007819,11317,31236.1
5211008,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,9983,9983
5211008,"MINISTERIO DA SAUDE",-0.707106781186547,9983,13381
5211008,"MINISTERIO DAS CIDADES",0.037618292288549,30851,30213.75
5211008,"MINISTERIO DO TURISMO",-0.363026107964343,11317,13430.4
5211206,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0906007848257787,21818,20519.1428571429
5211206,"MINISTERIO DAS CIDADES",1.46094029953418,46080,30974.2857142857
5211206,"MINISTERIO DO TURISMO",-0.577350269189626,9635,10481
5211305,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.552935436996282,6959,13848.6666666667
5211305,"MINISTERIO DA SAUDE",-0.339532040077828,10741,14735.75
5211404,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.566426379794905,6959,17552
5211404,"MINISTÉRIO DA PESCA E AQUICULTURA",1,4529,4529
5211404,"MINISTERIO DAS CIDADES",-1.22312253607515,9717,26760
5211404,"MINISTERIO DO TURISMO",1.09244137499988,47711,26282.5
5211503,"MINISTERIO DAS CIDADES",-1.2204902089436,202,51580.7272727273
5211503,"MINISTERIO DO TURISMO",2.22867225635368,100984,29332.625
5211602,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.675985406094498,8884,14403
5211602,"MINISTERIO DAS CIDADES",1.19428104830174,47840,28229.375
5211602,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.340725254278989,10772,8851.33333333333
5211602,"MINISTERIO DO ESPORTE",0.556635803063979,18162,13171.2
5211800,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.08387648234037,49854,34792
5211800,"MINISTERIO DA INTEGRACAO NACIONAL",1.14187042149206,19966,10913.6666666667
5211800,"MINISTERIO DA SAUDE",0.173306077769912,48980,39807.4285714286
5211800,"MINISTERIO DAS CIDADES",0.698128608882735,45771,30799.1818181818
5211800,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.524562268421563,7087,24551.6666666667
5211800,"MINISTERIO DO ESPORTE",-0.773908485497786,11317,21349.5714285714
5211909,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.02789727711228,50642,31655.8
5211909,"MINISTERIO DA INTEGRACAO NACIONAL",1,14394,14394
5211909,"MINISTERIO DA SAUDE",0.198224127752621,48423,43349.25
5211909,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.442112404364873,12173,9846
5211909,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.09515437069515,18329,11434.6666666667
5211909,"MINISTERIO DO TURISMO",0.0568285054827963,38671,37248.875
5212006,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.853748799126167,4892,20629.3636363636
5212055,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.25744694787737,5780,23408.8571428571
5212055,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186548,6316,13093.5
5212055,"MINISTERIO DAS CIDADES",0.477539711471584,21134,18478.5714285714
5212055,"MINISTERIO DO TURISMO",1,11317,11317
5212105,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.648876988240993,17097,29365.7777777778
5212105,"MINISTERIO DA INTEGRACAO NACIONAL",-0.319337808507151,2505,4163.33333333333
5212105,"MINISTERIO DA SAUDE",-0.707106781186547,22346,25378.5
5212105,"MINISTERIO DAS CIDADES",-0.182534435443762,27735,30373.5
5212105,"MINISTERIO DO TURISMO",-0.568850145138592,9635,14101.5
5212204,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.27622261869288,21818,26351.875
5212204,"MINISTERIO DA INTEGRACAO NACIONAL",1,7006,7006
5212204,"MINISTERIO DAS CIDADES",-1.12631471379189,11417,32185.625
5212204,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.577350269189626,2505,6930.66666666667
5212204,"MINISTERIO DO TURISMO",-0.781831366425614,9635,16471.1428571429
5212253,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.43431655044615,15745,23791
5212253,"MINISTERIO DAS CIDADES",-0.37457113201731,23920,32265.9
5212253,"MINISTERIO DO TURISMO",-0.524965622956199,9635,29175.8
5212303,"MINISTERIO DA CULTURA",1,3105,3105
5212303,"MINISTERIO DAS CIDADES",-0.420523241004704,22245,32768.6666666667
5212303,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.728225917373357,9983,7157
5212303,"MINISTERIO DO TURISMO",-0.32223602937627,11317,13544.6
5212501,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.55387692905797,69825,36335.1666666667
5212501,"MINISTERIO DA INTEGRACAO NACIONAL",1.31332247290952,24625,11027.5
5212501,"MINISTERIO DA JUSTICA",1.08314861708129,6959,4511.66666666667
