"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
3131604,3149705,4301636,3548005,4316402,4315701,3111002,"Campestre MG","Iraí de Minas MG","Perdigão MG","Balneário Pinhal RS"
4322905,4312450,4202602,3167400,4312617,3157708,3111101,"Campina Verde MG","Viadutos RS","Morro Redondo RS","Bom Retiro SC"
3117836,3154507,1600550,5104906,3130051,2515609,3111150,"Campo Azul MG","Cônego Marinho MG","Riacho dos Machados MG","Pracuúba AP"
4317608,3145208,4319604,4317301,5007307,3138609,3111200,"Campo Belo MG","Santo Antônio da Patrulha RS","Nova Serrana MG","São Sepé RS"
4115002,3205150,3165800,3115359,5209804,3144508,3111309,"Campo do Meio MG","Marilena PR","Vila Pavão ES","Senador José Bento MG"
3141207,3119302,5000252,4314134,4215455,3117306,3111408,"Campo Florido MG","Matutina MG","Coromandel MG","Alcinópolis MS"
3110707,3540507,5203500,3103900,4305975,3159704,3111507,"Campos Altos MG","Cambuquira MG","Porangaba SP","Bom Jesus de Goiás GO"
3304508,3167905,1713205,3113602,3123007,4307302,3111606,"Campos Gerais MG","Rio das Flores RJ","Tabuleiro MG","Miracema do Tocantins TO"
5207535,3128501,1720978,4111308,5000906,2204501,3111705,"Canaã MG","Faina GO","Guarará MG","Talismã TO"
5217104,4314787,3103801,4316105,3153004,3517505,3111804,"Canápolis MG","Piracanjuba GO","Ponte Preta RS","Arapuá MG"
1100809,1100924,5106281,5219902,4305124,3120607,3111903,"Cana Verde MG","Candeias do Jamari RO","Chupinguaia RO","Novo São Joaquim MT"
4314027,5216452,4315503,4306932,4124608,3165602,3112000,"Candeias MG","Paraíso do Sul RS","Perolândia GO","Restinga Seca RS"
5100102,3148509,2915304,1400159,3170305,2513802,3112059,"Cantagalo MG","Acorizal MT","Pavão MG","Itagimirim BA"
3110806,3169505,3123304,3110103,4311130,4126678,3112109,"Caparaó MG","Campanário MG","Tumiritinga MG","Dores do Turvo MG"
3532827,5204953,3168051,1706258,3159100,3135605,3112208,"Capela Nova MG","Nova Campina SP","Campos Verdes GO","Taparuba MG"
3100302,5205513,3130903,3107901,3113701,1717503,3112307,"Capelinha MG","Abre Campo MG","Cocalzinho de Goiás GO","Inhapim MG"
3128402,3109501,4300307,3168200,4122206,5001508,3112406,"Capetinga MG","Guarani MG","Cabo Verde MG","Alecrim RS"
3118700,5219712,5220280,5107263,4114906,3119906,3112505,"Capim Branco MG","Coqueiral MG","Santo Antônio da Barra GO","São Patrício GO"
4301701,4312138,4322251,4300661,4312302,4202701,3112604,"Capinópolis MG","Barão de Cotegipe RS","Mato Castelhano RS","Tupandi RS"
3108800,1500131,3158904,4121257,5203575,3154150,3112653,"Capitão Andrade MG","Braúnas MG","Abel Figueiredo PA","Santana do Manhuaçu MG"
3118809,3170651,5104906,3145059,5209408,1701903,3112703,"Capitão Enéas MG","Coração de Jesus MG","Vargem Grande do Rio Pardo MG","Jangada MT"
4208955,4128807,4314498,4116059,3301108,4218855,3112802,"Capitólio MG","Jardinópolis SC","Xambrê PR","Pinheirinho do Vale RS"
3170057,4115457,3158904,3138674,1718865,1713601,3112901,"Caputira MG","Ubaporanga MG","Marquinho PR","Santana do Manhuaçu MG"
2202711,2803203,1303106,3145877,2514800,2503506,3113008,"Caraí MG","Cocal de Telha PI","Itaporanga D'Ajuda SE","Nova Olinda do Norte AM"
1502772,3120003,3165503,5214903,1713809,1716653,3113107,"Caranaíba MG","Curionópolis PA","Córrego Novo MG","Sardoá MG"
4218954,1707009,3203353,3510302,5204904,5221700,3113206,"Carandaí MG","Urupema SC","Dianópolis TO","Marilândia ES"
3132206,4316402,5107065,3152006,4313060,3108909,3113305,"Carangola MG","Itaguara MG","Rosário do Sul RS","Querência MT"
3519709,5003207,5211800,3300209,4311007,3203908,3113404,"Caratinga MG","Ibiúna SP","Corumbá MS","Jaraguá GO"
1715101,1700400,2516904,3145703,5107578,2508802,3113503,"Carbonita MG","Novo Acordo TO","Almas TO","Uiraúna PB"
3165800,5007802,3167905,3123007,3153806,3304508,3113602,"Careaçu MG","Senador José Bento MG","Selvíria MS","Tabuleiro MG"
3144003,3203700,3165701,4311254,1702406,3171709,3113701,"Carlos Chagas MG","Mutum MG","Muniz Freire ES","Senador Firmino MG"
3162609,4209706,4322376,3127370,1303536,4205175,3113800,"Carmésia MG","São João do Oriente MG","Lebon Régis SC","Unistalda RS"
5215603,4301305,5103106,5106828,5218102,3305158,3113909,"Carmo da Cachoeira MG","Padre Bernardo GO","Arroio Grande RS","Cocalinho MT"
3132602,3161809,5212808,5204706,5103304,3119807,3114006,"Carmo da Mata MG","Itamarati de Minas MG","São Gonçalo do Pará MG","Mara Rosa GO"
3151305,3155900,3165404,3119104,3140209,4112702,3114105,"Carmo de Minas MG","Piraúba MG","Rio Preto MG","Sapucaí-Mirim MG"
3162906,4120408,5001904,5104542,3138005,4307054,3114204,"Carmo do Cajuru MG","São João Nepomuceno MG","Presidente Castelo Branco PR","Bataguassu MS"
3159803,4306957,4322905,5005103,4304358,5203500,3114303,"Carmo do Paranaíba MG","Santa Vitória MG","Entre Rios do Sul RS","Viadutos RS"
3535002,3513900,4108601,3546702,4313037,3500204,3114402,"Carmo do Rio Claro MG","Palestina SP","Divinolândia SP","Goioerê PR"
4302220,3116407,5101902,3133006,3117603,3128303,3114501,"Carmópolis de Minas MG","Boa Vista do Cadeado RS","Claraval MG","Brasnorte MT"
4217907,4300703,5005400,4314753,4201901,4218806,3114550,"Carneirinho MG","Tangará SC","Anta Gorda RS","Maracaju MS"
4315107,3134509,3554953,5218789,4212254,3504909,3114600,"Carrancas MG","Porto Xavier RS","Itutinga MG","Tuiuti SP"
3109808,4100509,3539608,3147303,3509908,3545100,3114709,"Carvalhópolis MG","Cachoeira Dourada MG","Altônia PR","Planalto SP"
4322525,4312377,3162302,5005806,4319737,1101559,3114808,"Carvalhos MG","Vale Verde RS","Monte Alegre dos Campos RS","São João da Mata MG"
3163607,5203104,3142502,3200169,5206701,5220686,3114907,"Casa Grande MG","São José do Mantimento MG","Baliza GO","Monjolos MG"
4202701,4115408,4205431,4306130,3126000,4321667,3115003,"Cascalho Rico MG","Botuverá SC","Marmeleiro PR","Formosa do Sul SC"
3548005,5002308,5003306,4207908,3137502,4212239,3115102,"Cássia MG","Santo Antônio de Posse SP","Brasilândia MS","Coxim MS"
5204557,3549607,5101001,1707108,4205555,3204807,3115201,"Conceição da Barra de Minas MG","Caldazinha GO","São José do Barreiro SP","Araguaiana MT"
3542206,3162500,3149309,3119401,3147006,4209409,3115300,"Cataguases MG","Rancharia SP","São João Del Rei MG","Pedro Leopoldo MG"
3113602,4311718,3165800,4309126,5007802,4102752,3115359,"Catas Altas MG","Careaçu MG","Maçambará RS","Senador José Bento MG"
3150802,5207907,3106606,3126752,1720937,1720259,3115409,"Catas Altas da Noruega MG","Piranga MG","Flores de Goiás GO","Bertópolis MG"
2925709,2707404,2933059,2201919,1501600,2910008,3115458,"Catuji MG","Presidente Jânio Quadros BA","Porto de Pedras AL","Várzea da Roça BA"
2502904,2311504,2204709,2901403,2309201,2804300,3115474,"Catuti MG","Brejo dos Santos PB","Quixeré CE","Inhuma PI"
4306403,4312906,5212204,4302584,4301503,4310363,3115508,"Caxambu MG","Dois Irmãos RS","Nova Bassano RS","Jussara GO"
5107156,1702000,5214705,4109658,4121208,3517604,3115607,"Cedro do Abaeté MG","Reserva do Cabaçal MT","Araguaçu TO","Nova América GO"
4315321,3165008,5213053,4320354,3200102,4319158,3115706,"Central de Minas MG","Quevedos RS","São Tiago MG","Mimoso de Goiás GO"
3108552,1714203,1707306,3124906,3156205,3155900,3115805,"Centralina MG","Brasilândia de Minas MG","Natividade TO","Dueré TO"
3101201,3124708,3171105,3158953,3166600,4306908,3115904,"Chácara MG","Aiuruoca MG","Estrela do Indaiá MG","Veríssimo MG"
5108105,4117271,3118908,3121902,1400456,4116802,3116001,"Chalé MG","Tesouro MT","Nova Tebas PR","Cordisburgo MG"
2600609,2502805,3146255,3117009,2513851,2500502,3116100,"Chapada do Norte MG","Alagoinha PE","Brejo do Cruz PB","Padre Carvalho MG"
3162252,5209408,4115739,3145059,3106507,3170651,3116159,"Chapada Gaúcha MG","São João da Lagoa MG","Guarani de Goiás GO","Mato Rico PR"
4219408,4315206,4311106,3157708,4313607,3141207,3116209,"Chiador MG","Witmarsum SC","Putinga RS","Jaguari RS"
2915809,2902005,2603108,3140555,1101435,2804508,3116308,"Cipotânea MG","Itambé BA","Aracatu BA","Cachoeirinha PE"
3117603,3158300,3203106,4302220,3114501,4100608,3116407,"Claraval MG","Conceição do Pará MG","Santana da Vargem MG","Jerônimo Monteiro ES"
3142007,3136801,1702554,3141009,2513406,1715002,3116506,"Claro dos Poções MG","Mirabela MG","Juramento MG","Augustinópolis TO"
5001904,3162906,5219258,3162005,4211652,4113205,3116605,"Cláudio MG","Bataguassu MS","São João Nepomuceno MG","Santa Fé de Goiás GO"
3158706,4212056,4314555,4102901,2916104,3107505,3116704,"Coimbra MG","Santana do Garambéu MG","Palmeira SC","Pirapó RS"
2912301,2803906,2612000,1501576,2409704,4113254,3116803,"Coluna MG","Ibicuí BA","Malhador SE","Sairé PE"
3131604,5101902,4305116,3103900,4306957,4302709,3116902,"Comendador Gomes MG","Iraí de Minas MG","Brasnorte MT","Centenário RS"
3116100,2500502,3150570,2502805,3126802,2515104,3117009,"Comercinho MG","Chapada do Norte MG","Alagoinha PB","Pintópolis MG"
3164407,4316303,4302709,3130606,5101902,3124500,3117108,"Conceição da Aparecida MG","São Sebastião da Bela Vista MG","Roque Gonzales RS","Butiá RS"
5103908,5107883,5204003,4100202,3158706,1722107,3117207,"Conceição das Pedras MG","General Carneiro MT","Serra Nova Dourada MT","Cabeceiras GO"
3119302,4311106,4312427,5000252,4314134,3111408,3117306,"Conceição das Alagoas MG","Coromandel MG","Jaguari RS","Mormaço RS"
4302154,3130507,4307401,3119708,4102752,5205802,3117405,"Conceição de Ipanema MG","Boa Vista das Missões RS","Ilicínea MG","Esmeralda RS"
2211209,3123858,3145703,1700400,2916005,3138104,3117504,"Conceição do Mato Dentro MG","Uruçuí PI","Entre Folhas MG","Oliveira Fortes MG"
3116407,4302220,3158300,3114501,3133006,4200101,3117603,"Conceição do Pará MG","Claraval MG","Boa Vista do Cadeado RS","Santana da Vargem MG"
4127502,5006903,4207205,5007109,3201902,3141603,3117702,"Conceição do Rio Verde MG","Tibagi PR","Porto Murtinho MS","Imaruí SC"
3515657,3146701,3109907,1700707,3507456,4306320,3117801,"Conceição dos Ouros MG","Fernão SP","Palma MG","Caetanópolis MG"
3111150,3154507,1600550,5104906,3130051,3147956,3117836,"Cônego Marinho MG","Campo Azul MG","Riacho dos Machados MG","Pracuúba AP"
3514924,3514205,3520707,3554904,3535200,3534500,3117876,"Confins MG","Elisiário SP","Dolcinópolis SP","Indiaporã SP"
3524204,4125456,1700707,3521507,3170750,3509452,3117900,"Congonhal MG","Jaborandi SP","São José das Palmeiras PR","Alvorada TO"
3128709,3126109,4219705,4305355,3530102,3104205,3118007,"Congonhas MG","Guaxupé MG","Formiga MG","Xaxim SC"
1505551,2920106,2801207,2612307,2900900,2405504,3118106,"Congonhas do Norte MG","Pau D'Arco PA","Mairi BA","Canindé de São Francisco SE"
3146503,3134509,5218789,4212403,4322004,3103801,3118205,"Conquista MG","Pains MG","Itutinga MG","Rio Quente GO"
3162500,3522307,3148004,3556503,3527207,4127700,3118304,"Conselheiro Lafaiete MG","São João Del Rei MG","Itapetininga SP","Patos de Minas MG"
3161403,3146909,5104500,3121100,3130903,3120508,3118403,"Conselheiro Pena MG","São Francisco do Glória MG","Papagaios MG","Indiavaí MT"
1701002,1721257,3517604,1718451,3171402,3503158,3118502,"Consolação MG","Ananás TO","Tupirama TO","Guapiara SP"
2800308,3534401,2507507,3136702,4113700,5103403,3118601,"Contagem MG","Aracaju SE","Osasco SP","João Pessoa PB"
3112505,3119906,5219712,5107263,5220280,3154101,3118700,"Coqueiral MG","Capim Branco MG","Córrego do Bom Jesus MG","Santo Antônio da Barra GO"
3112703,3145059,3170651,5209408,1701903,5104906,3118809,"Coração de Jesus MG","Capitão Enéas MG","Nova Porteirinha MG","Vargem Grande do Rio Pardo MG"
3121902,3116001,4116802,5107404,5108105,4117271,3118908,"Cordisburgo MG","Divinésia MG","Chalé MG","Nova Cantu PR"
4212270,5107800,1100908,5102793,3156452,3137700,3119005,"Cordislândia MG","Passos Maia SC","Santo Antônio do Leverger MT","Castanheiras RO"
5200308,3165404,3114105,3151305,3142205,3155900,3119104,"Corinto MG","Alexânia GO","Sapucaí-Mirim MG","Carmo de Minas MG"
3133907,3145455,1713601,5212709,3158508,3122207,3119203,"Coroaci MG","Itaverava MG","Olhos-D'Água MG","Monte do Carmo TO"
3117306,4314134,5000252,3111408,4311106,4312427,3119302,"Coromandel MG","Conceição das Alagoas MG","Paulo Bento RS","Alcinópolis MS"
3556503,3115300,3162500,3522307,3118304,3131703,3119401,"Coronel Fabriciano MG","Várzea Paulista SP","Cataguases MG","São João Del Rei MG"
1506351,2903003,2206308,2411908,3171071,2202752,3119500,"Coronel Murta MG","Santa Bárbara do Pará PA","Barra do Mendes BA","Miguel Leão PI"
4108320,3554201,4202081,4109906,5000708,5101852,3119609,"Coronel Pacheco MG","Francisco Alves PR","Tejupá SP","Bandeirante SC"
4302154,3117405,3159308,4307401,3153806,4321493,3119708,"Coronel Xavier Chaves MG","Boa Vista das Missões RS","Conceição de Ipanema MG","Santa Rita de Jacutinga MG"
3130606,3549508,3161809,3132602,4209151,3114006,3119807,"Córrego Danta MG","Inconfidentes MG","São José da Bela Vista SP","São Gonçalo do Pará MG"
3154101,5219712,3118700,4101051,5218706,3112505,3119906,"Córrego do Bom Jesus MG","Recreio MG","Santo Antônio da Barra GO","Coqueiral MG"
3108206,3121308,3200136,4122503,4115903,3510153,3119955,"Córrego Fundo MG","Bonfinópolis de Minas MG","Descoberto MG","Águia Branca ES"
3153103,3113107,1716653,3166006,2102804,3141801,3120003,"Córrego Novo MG","Presidente Bernardes MG","Caranaíba MG","Pequizeiro TO"
2901106,1700350,3522653,3142908,3532827,3126703,3120102,"Couto de Magalhães de Minas MG","Amélia Rodrigues BA","Aliança do Tocantins TO","Itapirapuã Paulista SP"
2915908,2500304,3125952,3102209,4109500,1503044,3120151,"Crisólita MG","Itanagra BA","Alagoa Grande PB","Fervedouro MG"
4311791,3152808,3131505,4312054,4203709,4204103,3120201,"Cristais MG","Maratá RS","Prata MG","Ipuiúna MG"
1400407,2706406,1504109,3129657,3160454,3171030,3120300,"Cristália MG","Normandia RR","Pão de Açúcar AL","Magalhães Barata PA"
4124202,5213855,5213400,3526100,4210308,3550506,3120409,"Cristiano Otoni MG","Santo Antônio do Caiuá PR","Morro Agudo de Goiás GO","Moiporá GO"
3139706,3121100,1714203,3144375,4106803,3108552,3120508,"Cristina MG","Maravilhas MG","Delfim Moreira MG","Natividade TO"
3125705,4311734,3154903,3156106,1100809,1100924,3120607,"Crucilândia MG","Felixlândia MG","Mampituba RS","Rio Casca MG"
4306700,4212239,4207908,5002308,4202503,3128600,3120706,"Cruzeiro da Fortaleza MG","Dona Francisca RS","Paraíso SC","Irineópolis SC"
3131208,3158300,3139102,3203320,4100608,3170602,3120805,"Cruzília MG","Ipanema MG","Santana da Vargem MG","Madre de Deus de Minas MG"
3151909,2514008,3128204,3107802,3136108,5001243,3120839,"Cuparaque MG","Pocrane MG","São João do Cariri PB","Guaraciaba MG"
1505494,2902203,2806800,2509602,2203503,2702207,3120870,"Curral de Dentro MG","Palestina do Pará PA","Aramari BA","São Domingos SE"
3537800,3203908,4310603,3147204,3133501,4113205,3120904,"Curvelo MG","Piedade SP","Nova Venécia ES","Itaqui RS"
2309300,1507904,2922201,2509156,2111607,2928109,3121001,"Datas MG","Nova Russas CE","Soure PA","Muniz Ferreira BA"
3146909,3159001,3120508,4308656,3161403,3200508,3121100,"Delfim Moreira MG","Papagaios MG","Santana do Riacho MG","Cristina MG"
3504909,3171006,3149903,3515400,3503950,3508801,3121209,"Delfinópolis MG","Bananal SP","Vazante MG","Perdões MG"
5214838,3164803,4319737,4304663,4103107,4323101,3121258,"Delta MG","Nova Crixás GO","São Sebastião do Rio Preto MG","São Valério do Sul RS"
4115903,3108206,3119955,4113429,4122503,5214705,3121308,"Descoberto MG","Mirador PR","Bonfinópolis de Minas MG","Córrego Fundo MG"
3160959,1100502,3150208,2102804,2516904,5107578,3121407,"Desterro de Entre Rios MG","São Domingos das Dores MG","Novo Horizonte do Oeste RO","Piedade de Ponte Nova MG"
3140530,3133907,3119203,3167707,3170503,3157302,3121506,"Desterro do Melo MG","Martins Soares MG","Itaverava MG","Coroaci MG"
3203908,4310603,3535804,4117503,5201306,4103305,3121605,"Diamantina MG","Nova Venécia ES","Itaqui RS","Paranapanema SP"
1200013,3105202,2605400,3101003,5106851,3155108,3121704,"Diogo de Vasconcelos MG","Acrelândia AC","Bandeira MG","Feira Nova PE"
5219704,3526100,5210158,1705557,4124202,5213400,3121803,"Dionísio MG","Santa Terezinha de Goiás GO","Juquiá SP","Ipiranga de Goiás GO"
3118908,3116001,4116802,5107404,5108105,4117271,3121902,"Divinésia MG","Cordisburgo MG","Chalé MG","Nova Cantu PR"
4301750,3125903,5103379,4305447,5103254,3157278,3122009,"Divino MG","Barão do Triunfo RS","Ferros MG","Cotriguaçu MT"
3131109,1708254,5106455,5221080,3200359,1719004,3122108,"Divino das Laranjeiras MG","Inimutaba MG","Fortaleza do Tabocão TO","Planalto da Serra MT"
3145455,5212709,1713601,3133907,3119203,3148509,3122207,"Divinolândia de Minas MG","Olhos-D'Água MG","Mambaí GO","Monte do Carmo TO"
3167202,3552403,3541000,3306305,3201209,3526902,3122306,"Divinópolis MG","Sete Lagoas MG","Sumaré SP","Praia Grande SP"
2512309,2201408,2111102,2401206,1704600,2110039,3122355,"Divisa Alegre MG","Princesa Isabel PB","Barro Duro PI","São João dos Patos MA"
4108957,1706100,4213302,3129905,4103057,3161700,3122405,"Divisa Nova MG","Guamiranga PR","Cristalândia TO","Ponte Alta SC"
3130655,2908309,1710508,3142700,3145372,2512077,3122454,"Divisópolis MG","Indaiabira MG","Conceição do Almeida BA","Itacajá TO"
2615706,1720655,1718451,1721257,5102694,3171402,3122470,"Dom Bosco MG","Triunfo PE","Silvanópolis TO","Pugmil TO"
3300159,4111001,4109757,3153608,2401107,3147402,3122504,"Dom Cavati MG","Aperibé RJ","Itambaracá PR","Ibema PR"
3202553,3105707,3157401,5212709,3158508,3169505,3122603,"Dom Joaquim MG","Ibitirama ES","Barra Longa MG","Santa Cruz do Escalvado MG"
4306320,3200706,3131000,3170750,4119657,3165305,3122702,"Dom Silvério MG","Derrubadas RS","Atilio Vivacqua ES","Inhaúma MG"
2412401,3553856,2301901,5209291,1703701,5210158,3122801,"Dom Viçoso MG","São José do Seridó RN","Taquarivaí SP","Barbalha CE"
3505104,4114708,3556354,3203106,4216404,3140704,3122900,"Dona Eusébia MG","Barbosa SP","Maria Helena PR","Vargem SP"
3113602,5218391,4120150,4307302,5202353,5003751,3123007,"Dores de Campos MG","Careaçu MG","Professor Jamil GO","Porto Barreiro PR"
3132800,2915304,3100401,4216800,4124707,3163805,3123106,"Dores de Guanhães MG","Itambé do Mato Dentro MG","Itagimirim BA","Acaiaca MG"
3202207,4128609,4123006,5200555,4309001,3200201,3123205,"Dores do Indaiá MG","Fundão ES","Verê PR","Salto do Lontra PR"
3169505,3168408,3105707,4216800,3100401,3167608,3123304,"Dores do Turvo MG","Tumiritinga MG","Tarumirim MG","Barra Longa MG"
3152709,4304002,3139102,4311502,3120805,4304655,3123403,"Doresópolis MG","Prados MG","Campo Novo RS","Madre de Deus de Minas MG"
5207501,4211652,4301206,4120333,3203346,3151602,3123502,"Douradoquara MG","Estrela do Norte GO","Novo Horizonte SC","Arroio do Tigre RS"
3103009,3126208,3167301,4314464,3167004,3131802,3123528,"Durandé MG","Antônio Dias MG","Formoso MG","Silveirânia MG"
4101200,4316451,4313060,5201801,5103304,5001102,3123601,"Elói Mendes MG","Antonina PR","Salto do Jacuí RS","Nova Hartz RS"
3158201,1100262,4121752,5212055,3143807,2933208,3123700,"Engenheiro Caldas MG","Santa Maria do Suaçuí MG","Rio Crespo RO","Reserva do Iguaçu PR"
