"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
3514908,4322251,4312005,4312138,4300661,4110953,3525508,"Joanópolis SP","Elias Fausto SP","Tupandi RS","Mariano Moro RS"
3546900,3534203,5218904,3506201,3538501,3519907,3525607,"João Ramalho SP","Santa Lúcia SP","Orindiúva SP","Rubiataba GO"
4117503,4210605,3547601,3513108,3541604,3537107,3525706,"José Bonifácio SP","Paiçandu PR","Massaranduba SC","Santa Rosa de Viterbo SP"
4113403,3541802,4116604,3554755,4121208,3543238,3525805,"Júlio Mesquita SP","Leópolis PR","Queiroz SP","Nova América da Colina PR"
3527009,5217203,3142403,3512902,3533601,3529500,3525854,"Jumirim SP","Lindóia SP","Piranhas GO","Moema MG"
4205407,3170107,4316907,3506003,4104808,4115200,3525904,"Jundiaí SP","Florianópolis SC","Uberaba MG","Santa Maria RS"
4218608,3114402,4209201,4217550,4219002,3511300,3526001,"Junqueirópolis SP","Trombudo Central SC","Carmo do Rio Claro MG","Lacerdópolis SC"
5207105,3532207,5219704,3520806,5210307,3121803,3526100,"Juquiá SP","Diorama GO","Narandiba SP","Santa Terezinha de Goiás GO"
5101308,4305439,3147402,2109007,4110904,2919926,3526209,"Juquitiba SP","Arenápolis MT","Chuí RS","Paraopeba MG"
4126900,3125309,4123956,3501509,4120309,4106571,3526308,"Lagoinha SP","Tapira PR","Faria Lemos MG","Santa Mônica PR"
4114104,4316204,4302352,3301108,5106224,4116901,3526407,"Laranjal Paulista SP","Mandaguaçu PR","Rondinha RS","Bom Princípio RS"
4128401,3511904,4218756,3527603,3549953,5215504,3526506,"Lavínia SP","Uraí PR","Clementina SP","Tunápolis SC"
3553906,3541901,3548302,3537206,3533205,1707553,3526605,"Lavrinhas SP","Tarabai SP","Queluz SP","Santo Expedito SP"
5208004,3170404,3170701,3152501,4300406,3504503,3526704,"Leme SP","Formosa GO","Unaí MG","Varginha MG"
3540606,3508405,3528403,3514403,3553708,4108403,3526803,"Lençóis Paulista SP","Porto Feliz SP","Cabreúva SP","Mairinque SP"
3552403,3201209,4104808,3122306,3506003,3167202,3526902,"Limeira SP","Sumaré SP","Cachoeiro de Itapemirim ES","Cascavel PR"
3525854,3142403,5217203,3512902,3533601,4323309,3527009,"Lindóia SP","Jumirim SP","Moema MG","Piranhas GO"
3503901,3549102,4204301,3531308,4216206,3515509,3527108,"Lins SP","Arujá SP","São João da Boa Vista SP","Concórdia SC"
3534708,3136207,3515509,3503901,3506508,3549102,3527207,"Lorena SP","Ourinhos SP","João Monlevade MG","Fernandópolis SP"
5106653,3523008,3515301,3556958,3546900,3525607,3527256,"Lourdes SP","Pontal do Araguaia MT","Itapura SP","Estrela do Norte SP"
3510807,4311809,4319000,4219309,5002951,4307906,3527306,"Louveira SP","Casa Branca SP","Marau RS","São Marcos RS"
3153905,3545159,3520442,3506409,4211751,3512704,3527405,"Lucélia SP","Raposos MG","Saltinho SP","Ilha Solteira SP"
4126405,4117222,2409407,3551900,5206404,3519808,3527504,"Lucianópolis SP","Sertaneja PR","Nova Santa Rosa PR","Pau dos Ferros RN"
4213104,3551306,4218756,4209607,3509304,3537156,3527603,"Luís Antônio SP","Piratuba SC","Sebastianópolis do Sul SP","Tunápolis SC"
4117453,3523800,3553005,3525409,3511904,4107108,3527702,"Luiziânia SP","Ouro Verde do Oeste PR","Itobi SP","Taguaí SP"
5204904,4123600,3109600,3106309,3513850,5205000,3527801,"Lupércio SP","Campos Belos GO","Santa Inês PR","Cachoeira da Prata MG"
3529658,4127809,4317954,4113106,4126702,3151008,3527900,"Lutécia SP","Mesópolis SP","Tomazina PR","Santo Expedito do Sul RS"
3538105,4209003,4306809,4305306,4319752,4104659,3528007,"Macatuba SP","Pindorama SP","Joaçaba SC","Encantado RS"
3506300,4103800,4209458,4202453,3500501,5211404,3528106,"Macaubal SP","Bernardino de Campos SP","Cambira PR","Lajeado Grande SC"
4103909,1716505,3154705,4118105,5203203,3544806,3528205,"Macedônia SP","Campina da Lagoa PR","Pedro Afonso TO","Ribeirão Vermelho MG"
4126009,4318499,4108106,4107504,4107900,4123709,3528304,"Magda SP","São Sebastião da Amoreira PR","São José do Inhacorá RS","Flórida PR"
3540606,3514403,3508405,3534609,3526803,4111506,3528403,"Mairinque SP","Porto Feliz SP","Dracena SP","Cabreúva SP"
3530805,3132404,3504503,4317202,3537602,3138203,3528502,"Mairiporã SP","Moji Mirim SP","Itajubá MG","Avaré SP"
4120358,3542503,3535606,3515152,3555307,3556008,3528601,"Manduri SP","Pranchita PR","Reginópolis SP","Paraibuna SP"
4310413,5209606,5220009,5103437,4210308,5216908,3528700,"Marabá Paulista SP","Inhacorá RS","Heitoraí GO","São João D'Aliança GO"
3545001,3109600,3548054,3520608,3527801,3536000,3528809,"Maracaí SP","Salesópolis SP","Cachoeira da Prata MG","Santo Antônio do Aracanguá SP"
3511201,4213005,4210407,3553955,4110409,5221304,3528858,"Marapoama SP","Catiguá SP","Pinheiro Preto SC","Maracajá SC"
5219738,4106704,3554656,1707009,3517901,3533700,3528908,"Mariápolis SP","Santo Antônio de Goiás GO","Cruzeiro do Sul PR","Torre de Pedra SP"
2928703,3538006,3541406,3156700,3524402,3548906,3529005,"Marília SP","Santo Antônio de Jesus BA","Pindamonhangaba SP","Presidente Prudente SP"
3508900,5215405,4107553,3548401,3549250,3533205,3529104,"Marinópolis SP","Caiabu SP","Ouro Verde de Goiás GO","Farol PR"
4217402,3539400,3500501,3133758,4301008,4209458,3529203,"Martinópolis SP","Schroeder SC","Piratininga SP","Águas de Lindóia SP"
4105508,4118402,4104303,3555406,4118501,4304705,3529302,"Matão SP","Cianorte PR","Paranavaí PR","Campo Mourão PR"
3513801,3510609,2207702,3515004,2609600,3551009,3529401,"Mauá SP","Diadema SP","Carapicuíba SP","Parnaíba PI"
3153400,4201505,3521606,3204203,4208005,5217203,3529500,"Mendonça SP","Presidente Olegário MG","Armazém SC","Irapuru SP"
3555307,3542503,3512506,4126108,4120358,3553658,3529609,"Meridiano SP","Turmalina SP","Reginópolis SP","Coroados SP"
4317954,3151008,4126702,3527900,4127809,3532058,3529658,"Mesópolis SP","Santo Expedito do Sul RS","Piranguinho MG","Tamboara PR"
4206207,3110608,3204203,3508801,4215703,4201505,3529708,"Miguelópolis SP","Gravatal SC","Cambuí MG","Piúma ES"
4312955,3555109,4323200,2605459,3536109,4300471,3529807,"Mineiros do Tietê SP","Nova Boa Vista RS","Tupi Paulista SP","Victor Graeff RS"
3543253,4103156,3540754,3521705,3509957,3543238,3529906,"Miracatu SP","Ribeirão Grande SP","Bom Jesus do Sul PR","Potim SP"
3515129,3202702,3518008,3552908,3516507,3549201,3530003,"Mira Estrela SP","Emilianópolis SP","Itaguaçu ES","Guarani D'Oeste SP"
4203600,3144102,4219705,3505203,4205704,3556453,3530102,"Mirandópolis SP","Campos Novos SC","Muzambinho MG","Xaxim SC"
3162955,5215009,3134301,3502705,4122107,3547106,3530201,"Mirante do Paranapanema SP","São José da Lapa MG","Nova Veneza GO","Itumirim MG"
3524006,3137205,4106407,3555000,4313904,3557105,3530300,"Mirassol SP","Itupeva SP","Lagoa da Prata MG","Cornélio Procópio PR"
3520707,3543709,3557154,3536307,3520426,3544202,3530409,"Mirassolândia SP","Indiaporã SP","Rincão SP","Zacarias SP"
5205497,1716109,3540705,3300605,5105259,3503802,3530508,"Mococa SP","Cidade Ocidental GO","Paraíso do Tocantins TO","Porto Ferreira SP"
4119905,3541000,3551009,3549805,3516200,5108402,3530607,"Mogi das Cruzes SP","Ponta Grossa PR","Praia Grande SP","São Vicente SP"
3510500,3538006,3525003,3156700,3503208,3543907,3530706,"Mogi Guaçu SP","Caraguatatuba SP","Pindamonhangaba SP","Jandira SP"
3528502,3504503,3132404,4317202,3169307,3138203,3530805,"Moji Mirim SP","Mairiporã SP","Avaré SP","Itajubá MG"
4319703,3502754,5002605,4114401,3101102,5102686,3530904,"Mombuca SP","São Valentim RS","Araçariguama SP","Camapuã MS"
3515905,3533304,3516507,4119004,3531605,4103008,3531001,"Monções SP","Floreal SP","Nova Luzitânia SP","Gabriel Monteiro SP"
3533908,3149309,3542602,3539202,3513405,3501707,3531100,"Mongaguá SP","Olímpia SP","Pedro Leopoldo MG","Registro SP"
4314035,4210035,4305702,4216008,3554706,3515608,3531209,"Monte Alegre do Sul SP","Pareci Novo RS","Luzerna SC","Condor RS"
4216206,3505302,3527108,3507001,3134400,4204301,3531308,"Monte Alto SP","São Francisco do Sul SC","Barra Bonita SP","Lins SP"
4309605,5210208,4320107,3302601,4308508,3512308,3531407,"Monte Aprazível SP","Horizontina RS","Iporá GO","Sarandi RS"
3509403,1709302,3520400,3545159,4313466,3507407,3531506,"Monte Azul Paulista SP","Cajuru SP","Guaraí TO","Ilhabela SP"
3519907,4113908,3541703,4119004,3531001,3525607,3531605,"Monte Castelo SP","Iepê SP","Mallet PR","Quatá SP"
5221502,3554607,4215554,4110409,4111704,5005202,3531704,"Monteiro Lobato SP","Turvânia GO","Timburi SP","Santa Helena SC"
3128709,3118007,4205506,3537800,5208806,3556404,3531803,"Monte Mor SP","Guaxupé MG","Congonhas MG","Fraiburgo SC"
5203302,3109006,3538600,4115408,4219606,4321600,3531902,"Morro Agudo SP","Bela Vista de Goiás GO","Brumadinho MG","Piracaia SP"
3304102,5100300,5106257,3304003,4214508,4105904,3532009,"Morungaba SP","Porciúncula RJ","Alto Araguaia MT","Nova Xavantina MT"
4126702,4317954,3151008,3529658,3135308,4113106,3532058,"Motuca SP","Tamboara PR","Santo Expedito do Sul RS","Piranguinho MG"
4306973,3153400,5008404,4123808,3521606,4103305,3532108,"Murutinga do Sul SP","Erebango RS","Presidente Olegário MG","Vicentina MS"
5106000,3158409,3509957,1600055,3515806,3153608,3532157,"Nantes SP","Nortelândia MT","Santana de Cataguases MG","Canas SP"
5215652,3146602,3120409,5207105,3169703,5210307,3532207,"Narandiba SP","Palestina de Goiás GO","Paiva MG","Cristiano Otoni MG"
3162302,3106408,5212303,4312377,4306056,4323754,3532306,"Natividade da Serra SP","São João da Mata MG","Belo Vale MG","Leopoldo de Bulhões GO"
3128600,3139805,4321626,3120706,5219209,4308078,3532405,"Nazaré Paulista SP","Guarda-Mor MG","Mar de Espanha MG","Travesseiro RS"
3553658,3518859,3511706,4126108,3533007,3542107,3532504,"Neves Paulista SP","Taquaral SP","Guatapará SP","Charqueada SP"
4119954,3535705,4320909,4320305,4120804,4310538,3532603,"Nhandeara SP","Pontal do Paraná PR","Paraíso SP","Tapejara RS"
4117206,3542503,3512506,3553104,5213905,3529609,3532702,"Nipoã SP","Nova Olímpia PR","Reginópolis SP","Coroados SP"
3304110,5215504,4128401,3549953,3553203,3526506,3532801,"Nova Aliança SP","Porto Real RJ","Ouvidor GO","Uraí PR"
2502151,3138658,3112208,1304005,5204953,1703057,3532827,"Nova Campina SP","Boa Vista PB","Lontra MG","Capela Nova MG"
3549201,4109005,3518008,4127908,3519006,3301801,3532843,"Nova Canaã Paulista SP","São João das Duas Pontes SP","Guapirama PR","Guarani D'Oeste SP"
3515301,3545506,5106653,3521002,3527256,3523008,3532868,"Nova Castilho SP","Estrela do Norte SP","Sandovalina SP","Pontal do Araguaia MT"
5203203,3544806,3517208,3154705,4303707,3554300,3532900,"Nova Europa SP","Barro Alto GO","Sales SP","Guaiçara SP"
3515152,4120358,3511706,3528601,3532504,3555307,3533007,"Nova Granada SP","Engenheiro Coelho SP","Pranchita PR","Charqueada SP"
3500204,4301925,5200050,4103305,4302378,4104709,3533106,"Nova Guataporanga SP","Adolfo SP","Barra do Rio Azul RS","Abadia de Goiás GO"
3549250,3548401,3541901,5215405,3553906,4107553,3533205,"Nova Independência SP","São João de Iracema SP","Santópolis do Aguapeí SP","Queluz SP"
4125555,4103503,5107206,4217006,4320305,4208708,3533254,"Novais SP","São Manoel do Paraná PR","Califórnia PR","Rio Branco MT"
3515905,3516507,5108204,4103008,3531001,3515129,3533304,"Nova Luzitânia SP","Floreal SP","Gabriel Monteiro SP","Torixoréu MT"
3516705,3545308,4128203,3541307,3539509,3524808,3533403,"Nova Odessa SP","Garça SP","Salto de Pirapora SP","União da Vitória PR"
3145901,3163706,3554508,4108601,4218004,3534302,3533502,"Novo Horizonte SP","Ouro Branco MG","São Lourenço MG","Tietê SP"
3512902,3527009,3142403,3525854,4128658,4217808,3533601,"Nuporanga SP","Cosmorama SP","Lindóia SP","Moema MG"
3523701,3554656,3504305,5219738,3144706,3509809,3533700,"Ocauçu SP","Itirapuã SP","Torre de Pedra SP","Avaí SP"
4118600,4323309,4314308,4318465,5221007,3512902,3533809,"Óleo SP","Paula Freitas PR","Vila Flores RS","Pejuçara RS"
3531100,3149309,4215000,3549706,4122305,3542602,3533908,"Olímpia SP","Mongaguá SP","Pedro Leopoldo MG","Rio Negrinho SC"
4203303,5105200,3553609,3107604,3114709,4309506,3534005,"Onda Verde SP","Campo Alegre SC","Juscimeira MT","Tapiratiba SP"
4111605,5214507,3157203,3554904,4110003,3511003,3534104,"Oriente SP","Ivatuba PR","Nerópolis GO","Santa Bárbara MG"
3546900,3538501,3525607,5218904,3200805,3506201,3534203,"Orindiúva SP","Santa Lúcia SP","Piquete SP","João Ramalho SP"
3554508,3550407,3145901,5218003,3533502,3546405,3534302,"Orlândia SP","Tietê SP","São Pedro SP","Ouro Branco MG"
5002704,3118601,1600303,3548708,2507507,2800308,3534401,"Osasco SP","Campo Grande MS","Contagem MG","Macapá AP"
3555208,3514924,5104203,4218301,3506201,4107504,3534500,"Oscar Bressane SP","Turiúba SP","Elisiário SP","Guiratinga MT"
5205406,3514403,3508405,4111506,3528403,3540606,3534609,"Osvaldo Cruz SP","Ceres GO","Dracena SP","Cabreúva SP"
3503307,3527207,3510500,3549102,3104007,3503901,3534708,"Ourinhos SP","Araras SP","Lorena SP","Caraguatatuba SP"
3522802,4101101,4120200,5214804,3520004,3547650,3534757,"Ouroeste SP","Itaporanga SP","Andirá PR","Porto Rico PR"
4112959,3544202,4128302,3505005,3544707,3516101,3534807,"Ouro Verde SP","Juranda PR","Riolândia SP","Uniflor PR"
3202207,4306007,3123205,4308706,4123006,3522901,3534906,"Pacaembu SP","Fundão ES","Crissiumal RS","Dores do Indaiá MG"
4320602,3513900,4104253,3537909,4205308,4202859,3535002,"Palestina SP","Severiano de Almeida RS","Divinolândia SP","Campo Magro PR"
3514601,4207809,4312153,3519105,3524907,5211404,3535101,"Palmares Paulista SP","Dumont SP","Irani SC","Mato Leitão RS"
3556602,3304110,4107504,3543600,3514007,3532801,3535200,"Palmeira D'Oeste SP","Vera Cruz SP","Porto Real RJ","Engenheiro Beltrão PR"
4124053,3544251,3507902,3514304,3557303,3538204,3535309,"Palmital SP","Santa Terezinha de Itaipu PR","Rosana SP","Brotas SP"
5206602,3542909,3543204,3548609,4113502,4317905,3535408,"Panorama SP","Cumari GO","Ribeirão Bonito SP","Ribeirão do Sul SP"
1718204,3501301,3157203,3151206,3515103,4111605,3535507,"Paraguaçu Paulista SP","Porto Nacional TO","Álvares Machado SP","Santa Bárbara MG"
3552601,5107107,3528601,4123501,4120358,4120853,3535606,"Paraibuna SP","Tabapuã SP","São José dos Quatro Marcos MT","Manduri SP"
4302352,4310538,4126801,3532603,4119954,3521903,3535705,"Paraíso SP","Bom Princípio RS","Itaara RS","Tapejara PR"
4115358,4306304,4209201,3114402,3511300,4217600,3535804,"Paranapanema SP","Maripá PR","David Canabarro RS","Lacerdópolis SC"
5221304,5211404,3514601,3528858,3511201,4121901,3535903,"Paranapuã SP","Três Ranchos GO","Itauçu GO","Dumont SP"
3547403,3511003,3545001,3548054,4111605,3534104,3536000,"Parapuã SP","Santa Rita D'Oeste SP","Castilho SP","Salesópolis SP"
3301207,3529807,4208708,4312955,4300471,4211207,3536109,"Pardinho SP","Carmo RJ","Mineiros do Tietê SP","Jacinto Machado SC"
3136652,3105905,3509908,3510906,3165305,4113106,3536208,"Pariquera-Açu SP","Juatuba MG","Barroso MG","Cananéia SP"
5107768,4322541,4300554,3550001,4305454,3503604,3536257,"Parisi SP","Santa Rita do Trivelato MT","Vale Real RS","Alto Alegre RS"
3530409,3543709,3520707,3117876,3557154,4110003,3536307,"Patrocínio Paulista SP","Mirassolândia SP","Rincão SP","Indiaporã SP"
3549003,3544608,4125209,3517000,4124020,4126108,3536406,"Paulicéia SP","São Francisco SP","Sabino SP","São Jorge D'Oeste PR"
4310207,4202305,4202008,3524303,3555000,2402006,3536505,"Paulínia SP","Ijuí RS","Biguaçu SC","Balneário Camboriú SC"
3103751,3544400,3514205,5200852,4110052,5104203,3536570,"Paulistânia SP","Araporã MG","Rubiácea SP","Dolcinópolis SP"
4117255,3303955,5201207,4215307,4201802,4126504,3536604,"Paulo de Faria SP","Nova Prata do Iguaçu PR","Pinheiral RJ","Anhanguera GO"
3518602,4114807,5214606,3304706,4106506,4105409,3536703,"Pederneiras SP","Guariba SP","Marialva PR","Niquelândia GO"
4100707,4123824,4215687,4211850,3302056,4107520,3536802,"Pedra Bela SP","Alto Piquiri PR","Santa Lúcia PR","Santa Terezinha do Progresso SC"
3517208,5203203,3544806,4303707,3154705,3142601,3536901,"Pedranópolis SP","Guaiçara SP","Barro Alto GO","Sales SP"
4305603,4217105,5213756,4318051,4107405,4306452,3537008,"Pedregulho SP","Colorado RS","São Martinho SC","Montividiu GO"
4117503,3554805,3541604,3513108,4217204,3525706,3537107,"Pedreira SP","Paiçandu PR","Tremembé SP","Promissão SP"
4218756,3549953,3551306,3527603,4128401,5215504,3537156,"Pedrinhas Paulista SP","Tunápolis SC","São Lourenço da Serra SP","Sebastianópolis do Sul SP"
1707553,3526605,3553906,4113403,3512605,3548302,3537206,"Pedro de Toledo SP","Fátima TO","Lavrinhas SP","Tarabai SP"
3539301,4207502,3501905,4208302,4317509,4321501,3537305,"Penápolis SP","Pirassununga SP","Indaial SC","Amparo SP"
3518206,3541208,3501152,3544905,3514502,3512001,3537404,"Pereira Barreto SP","Guararapes SP","Presidente Bernardes SP","Alumínio SP"
3508702,3162948,4314779,3101904,4320206,3133105,3537503,"Pereiras SP","Caconde SP","São José da Barra MG","Pontão RS"
4215802,3528502,3539301,3504503,3530805,3537107,3537602,"Peruíbe SP","São Bento do Sul SC","Mairiporã SP","Pirassununga SP"
3547106,3134301,3127909,5204201,5215009,3113206,3537701,"Piacatu SP","Santa Mercedes SP","Itumirim MG","Grupiara MG"
3118007,3531803,3128709,3126109,3203908,4317400,3537800,"Piedade SP","Congonhas MG","Monte Mor SP","Guaxupé MG"
4205308,4215406,3540804,4204350,3502002,3535002,3537909,"Pilar do Sul SP","Faxinal dos Guedes SC","Salto Veloso SC","Potirendaba SP"
3529005,3541406,3525003,3530706,3543303,3543907,3538006,"Pindamonhangaba SP","Marília SP","Presidente Prudente SP","Jandira SP"
3528007,4319752,4121802,4306809,3531209,4314035,3538105,"Pindorama SP","Macatuba SP","São Vendelino RS","Ribeirão Claro PR"
4125308,3514304,4205191,3516903,3301405,3303005,3538204,"Pinhalzinho SP","São Jorge do Ivaí PR","Dourado SP","Ermo SC"
5219100,3529658,3151008,4127809,4317954,3135308,3538303,"Piquerobi SP","Santa Bárbara de Goiás GO","Mesópolis SP","Piranguinho MG"
3534203,5218904,3546900,3200805,3525607,3506201,3538501,"Piquete SP","Orindiúva SP","Rubiataba GO","Santa Lúcia SP"
3160405,3204609,5203302,3531902,4219606,4115408,3538600,"Piracaia SP","Santo Antônio do Monte MG","Santa Teresa ES","Bela Vista de Goiás GO"
3171204,3170107,3205200,3549805,4119905,3303302,3538709,"Piracicaba SP","Vespasiano MG","Uberaba MG","Vila Velha ES"
4114203,3544004,3520400,3301876,4107207,3545159,3538808,"Piraju SP","Mandaguari PR","Rio das Pedras SP","Ilhabela SP"
4206702,3546702,4204509,4217204,3106903,3513108,3538907,"Pirajuí SP","Herval D'Oeste SC","Santa Gertrudes SP","Corupá SC"
5101258,4311270,4322558,4111209,4103453,4316436,3539004,"Pirangi SP","Araputanga MT","Lagoa dos Três Cantos RS","Vanini RS"
3519006,3542008,3552908,3518008,3549201,3503356,3539103,"Pirapora do Bom Jesus SP","Herculândia SP","Quintana SP","Taciba SP"
3521408,3540002,5211206,4217303,4301958,4204251,3539202,"Pirapozinho SP","Iracemápolis SP","Pompéia SP","Itapuranga GO"
3537305,4207502,3537602,4208302,4215802,3501905,3539301,"Pirassununga SP","Penápolis SP","Indaial SC","Peruíbe SP"
4217402,1709302,3529203,4207650,3521101,5005202,3539400,"Piratininga SP","Schroeder SC","Guaraí TO","Martinópolis SP"
3524808,3520442,3511508,3549409,3516705,3533403,3539509,"Pitangueiras SP","Jales SP","Ilha Solteira SP","Cerquilho SP"
1700707,3524204,3117900,3503950,3170750,3107604,3539608,"Planalto SP","Alvorada TO","Jaborandi SP","Congonhal MG"
